tool , nthreads , size , repetitions , usec
Pthreads ,1 ,1000003000 ,1013354 
Pthreads ,1 ,1000003000 ,1013850 
Pthreads ,1 ,1000003000 ,1015141 
Pthreads ,1 ,1000003000 ,1012134 
Pthreads ,1 ,1000003000 ,1016439 
Pthreads ,1 ,1000003000 ,1011522 
Pthreads ,1 ,1000003000 ,1012187 
Pthreads ,1 ,1000003000 ,1013328 
Pthreads ,1 ,1000003000 ,1011540 
Pthreads ,1 ,1000003000 ,1012026 
Pthreads ,2 ,50000 ,3000 ,562714 , 
Pthreads ,2 ,50000 ,3000 ,548975 , 
Pthreads ,2 ,50000 ,3000 ,549536 , 
Pthreads ,2 ,50000 ,3000 ,553871 , 
Pthreads ,2 ,50000 ,3000 ,552161 , 
Pthreads ,2 ,50000 ,3000 ,551302 , 
Pthreads ,2 ,50000 ,3000 ,549408 , 
Pthreads ,2 ,50000 ,3000 ,568763 , 
Pthreads ,2 ,50000 ,3000 ,548760 , 
Pthreads ,2 ,50000 ,3000 ,552786 , 
Pthreads ,2 ,50000 ,3000 ,553815 , 
Pthreads ,2 ,50000 ,3000 ,561246 , 
Pthreads ,2 ,50000 ,3000 ,613592 , 
Pthreads ,2 ,50000 ,3000 ,587276 , 
Pthreads ,2 ,50000 ,3000 ,658598 , 
Pthreads ,2 ,50000 ,3000 ,604839 , 
Pthreads ,2 ,50000 ,3000 ,654044 , 
Pthreads ,2 ,50000 ,3000 ,713684 , 
Pthreads ,2 ,50000 ,3000 ,587191 , 
Pthreads ,2 ,50000 ,3000 ,600651 , 
Pthreads ,4 ,25000 ,3000 ,474551 , 
Pthreads ,4 ,25000 ,3000 ,473829 , 
Pthreads ,4 ,25000 ,3000 ,465906 , 
Pthreads ,4 ,25000 ,3000 ,481607 , 
Pthreads ,4 ,25000 ,3000 ,468111 , 
Pthreads ,4 ,25000 ,3000 ,480306 , 
Pthreads ,4 ,25000 ,3000 ,469088 , 
Pthreads ,4 ,25000 ,3000 ,478611 , 
Pthreads ,4 ,25000 ,3000 ,475373 , 
Pthreads ,4 ,25000 ,3000 ,483176 , 
Pthreads ,4 ,25000 ,3000 ,477360 , 
Pthreads ,4 ,25000 ,3000 ,462351 , 
Pthreads ,4 ,25000 ,3000 ,456873 , 
Pthreads ,4 ,25000 ,3000 ,453687 , 
Pthreads ,4 ,25000 ,3000 ,453905 , 
Pthreads ,4 ,25000 ,3000 ,453732 , 
Pthreads ,4 ,25000 ,3000 ,452717 , 
Pthreads ,4 ,25000 ,3000 ,454094 , 
Pthreads ,4 ,25000 ,3000 ,453888 , 
Pthreads ,4 ,25000 ,3000 ,452130 , 
Pthreads ,1 ,1000000 ,3000 ,10514428 , 
Pthreads ,1 ,1000000 ,3000 ,10546740 , 
Pthreads ,1 ,1000000 ,3000 ,10511888 , 
Pthreads ,1 ,1000000 ,3000 ,10513816 , 
Pthreads ,1 ,1000000 ,3000 ,10492614 , 
Pthreads ,1 ,1000000 ,3000 ,10514972 , 
Pthreads ,1 ,1000000 ,3000 ,10500578 , 
Pthreads ,1 ,1000000 ,3000 ,10513837 , 
Pthreads ,1 ,1000000 ,3000 ,10486529 , 
Pthreads ,1 ,1000000 ,3000 ,10516550 , 
Pthreads ,1 ,1000000 ,3000 ,10481154 , 
Pthreads ,1 ,1000000 ,3000 ,10523052 , 
Pthreads ,1 ,1000000 ,3000 ,10547001 , 
Pthreads ,1 ,1000000 ,3000 ,10497062 , 
Pthreads ,1 ,1000000 ,3000 ,10501261 , 
Pthreads ,1 ,1000000 ,3000 ,10526858 , 
Pthreads ,1 ,1000000 ,3000 ,10550157 , 
Pthreads ,1 ,1000000 ,3000 ,10498186 , 
Pthreads ,1 ,1000000 ,3000 ,10507621 , 
Pthreads ,1 ,1000000 ,3000 ,10495219 , 
Pthreads ,2 ,5000003000 ,5801054 
Pthreads ,2 ,5000003000 ,5774778 
Pthreads ,2 ,5000003000 ,5845353 
Pthreads ,2 ,5000003000 ,5823508 
Pthreads ,2 ,5000003000 ,5796193 
Pthreads ,2 ,5000003000 ,5778854 
Pthreads ,2 ,5000003000 ,5772151 
Pthreads ,2 ,5000003000 ,5789513 
Pthreads ,2 ,5000003000 ,5808586 
Pthreads ,2 ,5000003000 ,5828109 
Pthreads ,2 ,5000003000 ,5785436 
Pthreads ,2 ,5000003000 ,5822816 
Pthreads ,2 ,5000003000 ,5812688 
Pthreads ,2 ,5000003000 ,5836847 
Pthreads ,2 ,5000003000 ,5979334 
Pthreads ,2 ,5000003000 ,6680455 
Pthreads ,2 ,5000003000 ,5772064 
Pthreads ,2 ,5000003000 ,5640653 
Pthreads ,2 ,5000003000 ,5676055 
Pthreads ,2 ,5000003000 ,5688337 
Pthreads ,4 ,2500003000 ,4764354 
Pthreads ,4 ,2500003000 ,4743516 
Pthreads ,4 ,2500003000 ,4766001 
Pthreads ,4 ,2500003000 ,4772134 
Pthreads ,4 ,2500003000 ,4760970 
Pthreads ,4 ,2500003000 ,4771712 
Pthreads ,4 ,2500003000 ,4755619 
Pthreads ,4 ,2500003000 ,4759869 
Pthreads ,4 ,2500003000 ,4766379 
Pthreads ,4 ,2500003000 ,4792070 
Pthreads ,4 ,2500003000 ,4761140 
Pthreads ,4 ,2500003000 ,4765461 
Pthreads ,4 ,2500003000 ,4762532 
Pthreads ,4 ,2500003000 ,4757040 
Pthreads ,4 ,2500003000 ,4729444 
Pthreads ,4 ,2500003000 ,4759445 
Pthreads ,4 ,2500003000 ,4741385 
Pthreads ,4 ,2500003000 ,4737431 
Pthreads ,4 ,2500003000 ,4732276 
Pthreads ,4 ,2500003000 ,4747547 
Pthreads ,1 ,10000 ,5000 ,169660 , 
Pthreads ,1 ,10000 ,5000 ,168804 , 
Pthreads ,1 ,10000 ,5000 ,168352 , 
Pthreads ,1 ,10000 ,5000 ,168430 , 
Pthreads ,1 ,10000 ,5000 ,168385 , 
Pthreads ,1 ,10000 ,5000 ,168139 , 
Pthreads ,1 ,10000 ,5000 ,168267 , 
Pthreads ,1 ,10000 ,5000 ,168200 , 
Pthreads ,1 ,10000 ,5000 ,168769 , 
Pthreads ,1 ,10000 ,5000 ,168412 , 
Pthreads ,1 ,10000 ,5000 ,168807 , 
Pthreads ,1 ,10000 ,5000 ,169767 , 
Pthreads ,1 ,10000 ,5000 ,170422 , 
Pthreads ,1 ,10000 ,5000 ,168926 , 
Pthreads ,1 ,10000 ,5000 ,168609 , 
Pthreads ,1 ,10000 ,5000 ,168361 , 
Pthreads ,1 ,10000 ,5000 ,168340 , 
Pthreads ,1 ,10000 ,5000 ,168469 , 
Pthreads ,1 ,10000 ,5000 ,168457 , 
Pthreads ,1 ,10000 ,5000 ,168600 , 
Pthreads ,2 ,50005000 ,96186 
Pthreads ,2 ,50005000 ,95430 
Pthreads ,2 ,50005000 ,95642 
Pthreads ,2 ,50005000 ,90708 
Pthreads ,2 ,50005000 ,90794 
Pthreads ,2 ,50005000 ,90762 
Pthreads ,2 ,50005000 ,90781 
Pthreads ,2 ,50005000 ,90766 
Pthreads ,2 ,50005000 ,111159 , 
Pthreads ,2 ,50005000 ,90768 
Pthreads ,2 ,50005000 ,90838 
Pthreads ,2 ,50005000 ,90758 
Pthreads ,2 ,50005000 ,90715 
Pthreads ,2 ,50005000 ,90789 
Pthreads ,2 ,50005000 ,90799 
Pthreads ,2 ,50005000 ,96419 
Pthreads ,2 ,50005000 ,95862 
Pthreads ,2 ,50005000 ,90800 
Pthreads ,2 ,50005000 ,90924 
Pthreads ,2 ,50005000 ,90774 
Pthreads ,4 ,25005000 ,78264 
Pthreads ,4 ,25005000 ,75481 
Pthreads ,4 ,25005000 ,75419 
Pthreads ,4 ,25005000 ,75532 
Pthreads ,4 ,25005000 ,75587 
Pthreads ,4 ,25005000 ,75392 
Pthreads ,4 ,25005000 ,75622 
Pthreads ,4 ,25005000 ,76416 
Pthreads ,4 ,25005000 ,75581 
Pthreads ,4 ,25005000 ,75751 
Pthreads ,4 ,25005000 ,75519 
Pthreads ,4 ,25005000 ,75589 
Pthreads ,4 ,25005000 ,75452 
Pthreads ,4 ,25005000 ,76745 
Pthreads ,4 ,25005000 ,75584 
Pthreads ,4 ,25005000 ,75529 
Pthreads ,4 ,25005000 ,75510 
Pthreads ,4 ,25005000 ,75525 
Pthreads ,4 ,25005000 ,75549 
Pthreads ,4 ,25005000 ,75874 
Pthreads ,1 ,1000005000 ,1678368 
Pthreads ,1 ,1000005000 ,1678333 
Pthreads ,1 ,1000005000 ,1678026 
Pthreads ,1 ,1000005000 ,1677136 
Pthreads ,1 ,1000005000 ,1677994 
Pthreads ,1 ,1000005000 ,1677675 
Pthreads ,1 ,1000005000 ,1678075 
Pthreads ,1 ,1000005000 ,1676977 
Pthreads ,1 ,1000005000 ,1676992 
Pthreads ,1 ,1000005000 ,1677930 
Pthreads ,1 ,1000005000 ,1677283 
Pthreads ,1 ,1000005000 ,1678656 
Pthreads ,1 ,1000005000 ,1680483 
Pthreads ,1 ,1000005000 ,1680642 
Pthreads ,1 ,1000005000 ,1678743 
Pthreads ,1 ,1000005000 ,1678890 
Pthreads ,1 ,1000005000 ,1678754 
Pthreads ,1 ,1000005000 ,1678668 
Pthreads ,1 ,1000005000 ,1679207 
Pthreads ,1 ,1000005000 ,1679119 
Pthreads ,2 ,50000 ,5000 ,907271 , 
Pthreads ,2 ,50000 ,5000 ,911914 , 
Pthreads ,2 ,50000 ,5000 ,908454 , 
Pthreads ,2 ,50000 ,5000 ,906632 , 
Pthreads ,2 ,50000 ,5000 ,906845 , 
Pthreads ,2 ,50000 ,5000 ,909430 , 
Pthreads ,2 ,50000 ,5000 ,908662 , 
Pthreads ,2 ,50000 ,5000 ,909599 , 
Pthreads ,2 ,50000 ,5000 ,911480 , 
Pthreads ,2 ,50000 ,5000 ,909694 , 
Pthreads ,2 ,50000 ,5000 ,920887 , 
Pthreads ,2 ,50000 ,5000 ,906630 , 
Pthreads ,2 ,50000 ,5000 ,906473 , 
Pthreads ,2 ,50000 ,5000 ,912587 , 
Pthreads ,2 ,50000 ,5000 ,907533 , 
Pthreads ,2 ,50000 ,5000 ,906906 , 
Pthreads ,2 ,50000 ,5000 ,906445 , 
Pthreads ,2 ,50000 ,5000 ,906782 , 
Pthreads ,2 ,50000 ,5000 ,911019 , 
Pthreads ,2 ,50000 ,5000 ,906773 , 
Pthreads ,4 ,25000 ,5000 ,753880 , 
Pthreads ,4 ,25000 ,5000 ,749967 , 
Pthreads ,4 ,25000 ,5000 ,750815 , 
Pthreads ,4 ,25000 ,5000 ,750443 , 
Pthreads ,4 ,25000 ,5000 ,750616 , 
Pthreads ,4 ,25000 ,5000 ,751065 , 
Pthreads ,4 ,25000 ,5000 ,750496 , 
Pthreads ,4 ,25000 ,5000 ,750868 , 
Pthreads ,4 ,25000 ,5000 ,750759 , 
Pthreads ,4 ,25000 ,5000 ,750270 , 
Pthreads ,4 ,25000 ,5000 ,750013 , 
Pthreads ,4 ,25000 ,5000 ,753428 , 
Pthreads ,4 ,25000 ,5000 ,761259 , 
Pthreads ,4 ,25000 ,5000 ,763388 , 
Pthreads ,4 ,25000 ,5000 ,761603 , 
Pthreads ,4 ,25000 ,5000 ,766278 , 
Pthreads ,4 ,25000 ,5000 ,757726 , 
Pthreads ,4 ,25000 ,5000 ,749714 , 
Pthreads ,4 ,25000 ,5000 ,752076 , 
Pthreads ,4 ,25000 ,5000 ,749972 , 
Pthreads ,1 ,1000000 ,5000 ,17126980 , 
Pthreads ,1 ,1000000 ,5000 ,17171126 , 
Pthreads ,1 ,1000000 ,5000 ,17197950 , 
Pthreads ,1 ,1000000 ,5000 ,17152799 , 
Pthreads ,1 ,1000000 ,5000 ,17132542 , 
Pthreads ,1 ,1000000 ,5000 ,17149311 , 
Pthreads ,1 ,1000000 ,5000 ,17164453 , 
Pthreads ,1 ,1000000 ,5000 ,17133603 , 
Pthreads ,1 ,1000000 ,5000 ,17577271 , 
Pthreads ,1 ,1000000 ,5000 ,18251384 , 
Pthreads ,1 ,1000000 ,5000 ,17766519 , 
Pthreads ,1 ,1000000 ,5000 ,17747458 , 
Pthreads ,1 ,1000000 ,5000 ,17500593 , 
Pthreads ,1 ,1000000 ,5000 ,17545849 , 
Pthreads ,1 ,1000000 ,5000 ,17490834 , 
Pthreads ,1 ,1000000 ,5000 ,17512199 , 
Pthreads ,1 ,1000000 ,5000 ,17492945 , 
Pthreads ,1 ,1000000 ,5000 ,17516929 , 
Pthreads ,1 ,1000000 ,5000 ,17493467 , 
Pthreads ,1 ,1000000 ,5000 ,17522760 , 
Pthreads ,2 ,5000005000 ,9671919 
Pthreads ,2 ,5000005000 ,9684412 
Pthreads ,2 ,5000005000 ,9639073 
Pthreads ,2 ,5000005000 ,9714607 
Pthreads ,2 ,5000005000 ,9747430 
Pthreads ,2 ,5000005000 ,9666354 
Pthreads ,2 ,5000005000 ,9656389 
Pthreads ,2 ,5000005000 ,9685638 
Pthreads ,2 ,5000005000 ,9617518 
Pthreads ,2 ,5000005000 ,9610618 
Pthreads ,2 ,5000005000 ,9668176 
Pthreads ,2 ,5000005000 ,9624158 
Pthreads ,2 ,5000005000 ,9616951 
Pthreads ,2 ,5000005000 ,9659920 
Pthreads ,2 ,5000005000 ,9616391 
Pthreads ,2 ,5000005000 ,9730020 
Pthreads ,2 ,5000005000 ,10336401 , 
Pthreads ,2 ,5000005000 ,10301347 , 
Pthreads ,2 ,5000005000 ,9415553 
Pthreads ,2 ,5000005000 ,9541676 
Pthreads ,4 ,2500005000 ,7941977 
Pthreads ,4 ,2500005000 ,7923101 
Pthreads ,4 ,2500005000 ,7916641 
Pthreads ,4 ,2500005000 ,7923497 
Pthreads ,4 ,2500005000 ,7919937 
Pthreads ,4 ,2500005000 ,7907503 
Pthreads ,4 ,2500005000 ,7954559 
Pthreads ,4 ,2500005000 ,7933171 
Pthreads ,4 ,2500005000 ,7924569 
Pthreads ,4 ,2500005000 ,7972043 
Pthreads ,4 ,2500005000 ,7972935 
Pthreads ,4 ,2500005000 ,7969038 
Pthreads ,4 ,2500005000 ,7960434 
Pthreads ,4 ,2500005000 ,7933704 
Pthreads ,4 ,2500005000 ,7991235 
Pthreads ,4 ,2500005000 ,7871435 
Pthreads ,4 ,2500005000 ,7976228 
Pthreads ,4 ,2500005000 ,8135687 
Pthreads ,4 ,2500005000 ,8308669 
Pthreads ,4 ,2500005000 ,8126093 
OpenMP ,1 ,10000 ,2000 ,71448 
OpenMP ,1 ,10000 ,2000 ,69005 
OpenMP ,1 ,10000 ,2000 ,69096 
OpenMP ,1 ,10000 ,2000 ,68472 
OpenMP ,1 ,10000 ,2000 ,68593 
OpenMP ,1 ,10000 ,2000 ,68479 
OpenMP ,1 ,10000 ,2000 ,69207 
OpenMP ,1 ,10000 ,2000 ,68686 
OpenMP ,1 ,10000 ,2000 ,68517 
OpenMP ,1 ,10000 ,2000 ,68965 
OpenMP ,1 ,10000 ,2000 ,68936 
OpenMP ,1 ,10000 ,2000 ,69252 
OpenMP ,1 ,10000 ,2000 ,68811 
OpenMP ,1 ,10000 ,2000 ,68556 
OpenMP ,1 ,10000 ,2000 ,68436 
OpenMP ,1 ,10000 ,2000 ,68398 
OpenMP ,1 ,10000 ,2000 ,68540 
OpenMP ,1 ,10000 ,2000 ,68245 
OpenMP ,1 ,10000 ,2000 ,68965 
OpenMP ,1 ,10000 ,2000 ,68462 
OpenMP ,2 ,50002000 ,37195 
OpenMP ,2 ,50002000 ,36854 
OpenMP ,2 ,50002000 ,36765 
OpenMP ,2 ,50002000 ,36671 
OpenMP ,2 ,50002000 ,36964 
OpenMP ,2 ,50002000 ,36810 
OpenMP ,2 ,50002000 ,36826 
OpenMP ,2 ,50002000 ,36860 
OpenMP ,2 ,50002000 ,36863 
OpenMP ,2 ,50002000 ,36881 
OpenMP ,2 ,50002000 ,37025 
OpenMP ,2 ,50002000 ,36882 
